,s1,s2,s3,s4,target
19336,1579.66,1403.48,2388.01,47.21,2388.02
19337,1581.55,1397.54,2388.0,47.19,2388.0
19338,1584.75,1395.67,2387.99,47.43,2387.96
19339,1588.7,1397.86,2388.02,47.03,2387.99
19340,1582.8,1399.66,2388.05,47.27,2388.02
19341,1591.38,1397.57,2388.01,47.19,2387.96
19342,1583.15,1401.99,2388.01,47.24,2387.97
19343,1581.14,1400.82,2387.99,47.18,2387.97
19344,1584.51,1392.36,2388.04,47.29,2387.98
19345,1578.35,1398.83,2388.0,47.21,2388.01
19346,1585.96,1392.8,2387.96,47.11,2388.01
19347,1586.93,1397.07,2388.0,47.23,2387.97
19348,1583.86,1392.35,2388.03,47.3,2387.92
19349,1584.35,1394.84,2388.01,47.43,2387.98
19350,1584.75,1394.62,2388.01,47.08,2387.97
19351,1583.52,1408.22,2388.04,47.27,2388.02
19352,1591.9,1397.98,2388.0,47.23,2387.99
19353,1581.22,1400.16,2388.0,47.18,2388.01
19354,1580.64,1397.34,2387.96,47.45,2388.06
19355,1591.11,1397.78,2387.98,47.16,2387.99
19356,1580.42,1398.26,2387.97,47.11,2387.99
19357,1587.62,1393.99,2387.99,47.4,2388.02
19358,1588.46,1406.19,2388.01,47.09,2387.97
19359,1583.01,1394.44,2387.99,47.28,2388.0
19360,1582.87,1397.31,2387.97,47.12,2387.95
19361,1589.76,1407.41,2388.01,47.1,2388.02
19362,1581.77,1396.4,2388.01,47.08,2387.98
19363,1592.95,1395.68,2388.01,47.13,2387.99
19364,1591.09,1404.42,2388.0,47.16,2388.02
19365,1590.79,1392.48,2388.0,47.14,2387.95
19366,1583.36,1400.98,2388.03,47.24,2387.99
19367,1580.28,1404.26,2387.98,47.2,2387.96
19368,1589.45,1402.46,2388.01,47.11,2387.95
19369,1585.48,1397.83,2387.96,47.32,2387.98
19370,1587.3,1392.28,2388.02,47.33,2388.03
19371,1592.15,1399.89,2388.02,47.23,2387.94
19372,1593.81,1403.41,2388.03,47.28,2387.95
19373,1588.83,1404.64,2387.99,47.18,2387.95
19374,1580.34,1401.84,2388.03,47.2,2388.01
19375,1587.09,1403.51,2388.03,47.33,2387.99
19376,1587.76,1397.98,2388.0,47.33,2388.0
19377,1595.25,1403.28,2388.02,47.13,2388.02
19378,1582.91,1405.19,2387.95,47.27,2388.04
19379,1578.68,1403.06,2388.01,47.31,2388.01
19380,1591.13,1397.0,2387.97,47.19,2387.98
19381,1591.1,1400.5,2388.0,47.17,2387.97
19382,1581.33,1397.52,2387.96,47.37,2387.96
19383,1591.47,1401.33,2388.0,47.34,2388.0
19384,1582.95,1400.42,2388.04,47.03,2388.01
19385,1581.96,1392.27,2387.97,47.1,2388.06
19386,1583.32,1392.45,2387.97,47.2,2388.05
19387,1588.53,1399.35,2387.98,47.18,2388.0
19388,1576.77,1399.03,2388.04,47.04,2387.97
19389,1584.43,1405.4,2388.0,47.27,2388.0
19390,1586.48,1395.38,2388.03,47.23,2388.08
19391,1584.43,1403.02,2388.03,47.2,2387.95
19392,1584.2,1396.44,2388.01,47.27,2388.02
19393,1584.78,1401.17,2388.01,47.22,2387.96
19394,1588.4,1397.39,2388.01,47.25,2388.01
19395,1588.68,1398.64,2387.96,47.22,2387.98
19396,1588.53,1405.04,2388.05,47.36,2387.96
19397,1590.89,1398.99,2387.95,47.36,2388.05
19398,1579.22,1396.7,2387.98,47.2,2388.0
19399,1581.63,1397.16,2388.03,47.28,2388.0
19400,1587.62,1400.74,2388.05,47.29,2388.0
19401,1588.11,1397.39,2387.99,47.28,2387.97
19402,1590.29,1399.8,2388.01,47.32,2388.03
19403,1586.87,1400.93,2388.0,47.3,2388.05
19404,1587.8,1403.51,2388.02,47.38,2388.02
19405,1587.74,1400.25,2388.03,47.34,2388.0
19406,1590.99,1405.51,2388.0,47.42,2388.0
19407,1581.36,1395.12,2387.99,47.38,2388.03
19408,1592.17,1399.15,2388.02,47.28,2388.06
19409,1590.99,1400.57,2388.02,47.23,2388.02
19410,1582.42,1408.5,2388.01,47.22,2388.02
19411,1587.17,1399.26,2388.04,47.27,2388.04
19412,1584.55,1400.7,2388.04,47.38,2388.01
19413,1583.14,1399.38,2388.09,47.31,2388.02
19414,1590.89,1396.8,2388.02,47.31,2387.98
19415,1584.97,1399.64,2388.07,47.33,2387.99
19416,1584.78,1407.54,2387.99,47.35,2388.0
19417,1592.61,1405.6,2388.04,47.25,2388.01
19418,1585.21,1409.2,2388.01,47.44,2387.98
19419,1581.38,1402.65,2388.0,47.24,2388.03
19420,1590.39,1399.01,2388.03,47.32,2388.02
19421,1590.99,1398.15,2388.04,47.26,2388.0
19422,1589.22,1400.55,2388.01,47.4,2388.04
19423,1584.81,1399.21,2388.01,47.29,2387.97
19424,1579.08,1398.26,2388.05,47.29,2388.01
19425,1585.71,1408.04,2388.03,47.18,2388.1
19426,1584.05,1401.99,2388.0,47.44,2388.05
19427,1580.42,1393.35,2388.0,47.46,2387.98
19428,1591.79,1401.55,2388.14,47.43,2388.02
19429,1585.48,1405.04,2388.06,47.33,2388.06
19430,1583.17,1400.5,2388.03,47.4,2387.97
19431,1586.48,1405.83,2388.02,47.35,2388.04
19432,1590.34,1412.12,2388.01,47.35,2388.02
19433,1587.17,1403.68,2388.02,47.2,2388.06
19434,1588.49,1399.51,2387.98,47.33,2387.96
19435,1585.29,1411.22,2388.01,47.47,2388.1
19436,1586.19,1395.87,2388.01,47.44,2388.04
19437,1585.09,1403.81,2388.02,47.28,2388.06
19438,1590.12,1401.84,2388.06,47.26,2388.01
19439,1579.98,1405.06,2388.01,47.33,2388.07
19440,1586.2,1395.96,2388.01,47.49,2388.04
19441,1592.64,1400.55,2388.03,47.35,2388.05
19442,1585.27,1403.68,2388.03,47.52,2387.99
19443,1584.35,1399.68,2388.03,47.31,2388.07
19444,1587.69,1408.49,2388.06,47.3,2388.04
19445,1594.42,1392.6,2388.02,47.48,2388.08
19446,1587.07,1401.88,2388.04,47.35,2388.06
19447,1587.74,1403.9,2388.03,47.41,2388.06
19448,1582.67,1401.78,2388.01,47.43,2388.08
19449,1588.76,1404.52,2388.07,47.23,2388.07
19450,1588.55,1404.45,2388.07,47.41,2388.06
19451,1585.09,1399.66,2388.04,47.41,2388.07
19452,1587.84,1407.53,2388.02,47.46,2388.03
19453,1592.45,1407.79,2388.06,47.28,2388.0
19454,1592.0,1412.64,2388.04,47.26,2388.03
19455,1587.24,1401.49,2388.05,47.46,2388.01
19456,1588.01,1410.54,2388.08,47.37,2388.06
19457,1590.43,1408.82,2388.06,47.53,2388.08
19458,1590.8,1406.08,2388.09,47.43,2388.06
19459,1583.4,1405.29,2388.05,47.34,2388.04
19460,1586.0,1400.74,2388.02,47.43,2388.04
19461,1584.59,1403.75,2388.06,47.5,2388.01
19462,1599.01,1401.81,2388.05,47.35,2388.01
19463,1588.55,1411.99,2388.06,47.47,2387.99
19464,1588.04,1409.74,2388.12,47.39,2388.08
19465,1589.01,1402.16,2388.08,47.66,2388.06
19466,1590.39,1409.82,2388.08,47.67,2388.05
19467,1592.07,1408.87,2388.06,47.57,2388.09
19468,1588.46,1410.83,2388.09,47.35,2388.05
19469,1592.75,1408.54,2388.11,47.42,2388.0
19470,1586.51,1408.2,2388.08,47.56,2388.06
19471,1586.44,1409.74,2388.03,47.55,2388.1
19472,1592.87,1410.59,2388.08,47.39,2388.05
19473,1594.49,1411.49,2388.06,47.57,2388.04
19474,1587.01,1406.57,2388.11,47.43,2388.07
19475,1590.51,1412.31,2388.07,47.54,2388.05
19476,1593.0,1403.58,2388.07,47.49,2388.12
19477,1595.87,1404.78,2388.05,47.66,2388.01
19478,1586.67,1409.24,2388.05,47.49,2388.01
19479,1593.03,1404.44,2388.07,47.66,2388.04
19480,1592.81,1411.26,2388.09,47.34,2388.08
19481,1590.59,1415.19,2388.08,47.64,2388.08
19482,1587.7,1409.15,2388.04,47.49,2388.1
19483,1592.25,1410.6,2388.06,47.65,2388.11
19484,1594.5,1405.95,2388.12,47.47,2388.09
19485,1591.88,1407.93,2388.08,47.65,2388.07
19486,1593.46,1413.2,2388.05,47.68,2388.13
19487,1588.5,1413.89,2388.01,47.5,2388.07
19488,1591.11,1410.51,2388.08,47.53,2388.07
19489,1593.47,1407.35,2388.13,47.53,2388.07
19490,1587.47,1412.71,2388.11,47.6,2388.07
19491,1594.59,1417.29,2388.06,47.6,2388.08
19492,1593.76,1413.4,2388.08,47.36,2388.13
19493,1589.24,1412.13,2388.1,47.55,2388.05
19494,1595.26,1413.93,2388.1,47.61,2388.1
19495,1590.97,1410.36,2388.01,47.52,2388.06
19496,1593.95,1409.01,2388.11,47.56,2388.1
19497,1595.2,1403.5,2388.1,47.66,2388.06
19498,1588.33,1419.72,2388.16,47.71,2388.04
19499,1588.75,1413.11,2388.03,47.63,2388.05
19500,1597.96,1425.23,2388.08,47.47,2388.11
19501,1584.05,1416.52,2388.11,47.78,2388.1
19502,1592.35,1416.54,2388.1,47.57,2388.04
19503,1583.39,1413.07,2388.11,47.61,2388.15
19504,1587.95,1420.27,2388.08,47.7,2388.08
19505,1596.17,1411.07,2388.11,47.73,2388.13
19506,1592.91,1411.04,2388.1,47.87,2388.11
19507,1597.28,1421.15,2388.09,47.88,2388.09
19508,1592.3,1416.72,2388.13,47.71,2388.07
19509,1594.93,1417.09,2388.11,47.73,2388.14
19510,1597.89,1414.26,2388.1,47.71,2388.03
19511,1594.59,1414.52,2388.09,47.67,2388.14
19512,1591.34,1412.59,2388.08,47.68,2388.12
19513,1591.21,1414.35,2388.11,47.72,2388.15
19514,1600.9,1413.57,2388.13,47.69,2388.11
19515,1589.24,1416.05,2388.14,47.72,2388.05
19516,1588.43,1414.16,2388.09,47.79,2388.07
19517,1599.08,1413.06,2388.08,47.92,2388.1
19518,1601.42,1418.2,2388.12,47.68,2388.07
19519,1594.94,1413.76,2388.13,47.74,2388.09
19520,1598.05,1418.2,2388.11,47.72,2388.13
19521,1595.74,1420.01,2388.15,47.76,2388.11
19522,1597.45,1422.15,2388.11,47.89,2388.16
19523,1592.55,1419.6,2388.15,47.71,2388.15
19524,1599.25,1425.68,2388.13,47.83,2388.14
19525,1597.63,1417.8,2388.12,47.89,2388.16
19526,1604.87,1425.25,2388.15,48.02,2388.12
19527,1594.0,1419.68,2388.12,47.66,2388.13
19528,1601.4,1427.34,2388.15,47.83,2388.13
19529,1598.91,1418.11,2388.13,47.69,2388.17
19530,1588.37,1422.01,2388.13,47.91,2388.13
19531,1597.08,1416.45,2388.17,48.05,2388.13
19532,1602.89,1422.97,2388.14,47.97,2388.17
19533,1596.39,1420.26,2388.14,48.09,2388.16
19534,1604.41,1421.42,2388.11,47.97,2388.15
19535,1598.53,1425.34,2388.18,47.92,2388.17
19536,1605.54,1422.62,2388.11,47.92,2388.14
19537,1600.34,1419.24,2388.15,48.05,2388.16
19538,1602.32,1426.52,2388.2,48.16,2388.15
19539,1603.01,1423.72,2388.18,48.07,2388.14
19540,1603.46,1424.87,2388.15,47.99,2388.2
19541,1602.9,1430.41,2388.14,48.08,2388.18
19542,1594.78,1429.65,2388.18,47.92,2388.11
19543,1600.52,1433.16,2388.12,48.13,2388.19
19544,1599.1,1417.99,2388.21,48.17,2388.16
19545,1596.97,1429.86,2388.12,48.01,2388.15
19546,1592.75,1434.45,2388.19,48.16,2388.18
19547,1603.69,1435.36,2388.16,48.05,2388.19
19548,1604.45,1433.15,2388.13,48.17,2388.23
19549,1595.63,1430.88,2388.19,48.15,2388.21
19550,1609.32,1422.01,2388.13,48.34,2388.16
19551,1609.16,1430.97,2388.21,48.16,2388.2
19552,1579.12,1404.22,2388.11,47.41,2388.06
19553,1585.8,1396.96,2388.1,47.26,2388.17
19554,1580.89,1395.06,2388.04,47.33,2388.01
19555,1580.01,1393.84,2388.03,47.19,2388.03
19556,1587.35,1403.18,2388.05,47.22,2388.08
19557,1582.47,1401.9,2388.03,47.27,2388.06
19558,1583.86,1397.12,2388.04,47.28,2388.03
19559,1579.28,1402.43,2388.08,47.27,2388.08
19560,1582.82,1399.6,2388.09,47.17,2388.06
19561,1587.86,1408.76,2388.05,47.24,2388.04
19562,1588.7,1396.68,2388.05,47.37,2388.06
19563,1580.9,1398.01,2388.05,47.19,2388.05
19564,1586.38,1407.59,2388.0,47.34,2388.04
19565,1588.64,1397.55,2388.0,47.31,2388.09
19566,1581.43,1399.91,2388.04,47.36,2388.07
19567,1578.69,1403.3,2387.98,47.02,2388.08
19568,1585.38,1404.67,2388.03,47.22,2388.1
19569,1583.03,1397.32,2388.02,47.42,2388.04
19570,1583.78,1401.88,2388.05,47.36,2388.02
19571,1583.28,1404.79,2388.08,47.38,2388.05
19572,1588.23,1397.7,2388.03,47.28,2388.03
19573,1584.66,1406.21,2387.97,47.43,2388.02
19574,1575.65,1398.56,2388.04,47.19,2388.07
19575,1584.93,1397.8,2388.05,47.29,2388.01
19576,1584.35,1404.23,2388.07,47.24,2387.99
19577,1585.18,1401.97,2388.05,47.26,2388.04
19578,1587.26,1398.19,2388.1,47.35,2388.1
19579,1587.93,1398.68,2388.06,47.35,2388.06
19580,1578.06,1402.89,2388.04,47.37,2388.05
19581,1588.73,1399.72,2388.0,47.23,2388.06
19582,1588.89,1401.76,2388.04,47.2,2388.06
19583,1583.99,1402.85,2388.06,47.35,2388.09
19584,1586.94,1398.36,2388.1,47.26,2388.09
19585,1589.76,1406.01,2388.07,47.29,2388.04
19586,1584.2,1396.97,2388.06,47.14,2388.02
19587,1587.65,1402.43,2388.02,47.21,2388.04
19588,1587.41,1409.13,2388.05,47.46,2388.06
19589,1585.02,1398.37,2388.03,47.47,2388.06
19590,1584.48,1402.96,2388.07,47.33,2388.05
19591,1586.71,1394.76,2388.03,47.35,2388.07
19592,1587.48,1397.57,2388.08,47.27,2388.07
19593,1583.98,1403.99,2388.03,47.4,2388.09
19594,1588.24,1398.53,2388.07,47.57,2388.04
19595,1580.95,1402.17,2388.07,47.3,2388.07
19596,1591.73,1399.15,2388.04,47.42,2388.01
19597,1585.7,1400.91,2388.04,47.34,2388.05
19598,1589.24,1401.91,2388.02,47.13,2388.07
19599,1579.94,1400.08,2388.03,47.23,2388.1
19600,1585.05,1399.07,2388.07,47.12,2388.1
19601,1585.47,1399.51,2388.04,47.33,2388.1
19602,1579.83,1399.1,2388.05,47.31,2388.08
19603,1585.82,1395.46,2387.99,47.23,2388.08
19604,1585.22,1406.32,2388.05,47.38,2388.03
19605,1590.66,1400.26,2388.06,47.41,2388.04
19606,1583.94,1405.16,2388.04,47.51,2388.07
19607,1589.73,1400.93,2388.08,47.3,2388.06
19608,1584.49,1404.11,2388.03,47.35,2388.04
19609,1597.41,1406.95,2388.07,47.52,2388.07
19610,1589.51,1400.57,2388.05,47.33,2388.06
19611,1590.71,1399.39,2388.1,47.38,2388.05
19612,1588.17,1408.68,2388.12,47.33,2388.07
19613,1590.27,1398.67,2388.05,47.21,2388.03
19614,1581.98,1404.52,2388.09,47.23,2388.05
19615,1590.55,1395.02,2387.99,47.22,2388.05
19616,1581.42,1393.86,2388.06,47.38,2388.05
19617,1590.1,1404.9,2388.06,47.24,2387.97
19618,1581.85,1409.01,2388.03,47.21,2388.03
19619,1582.75,1401.69,2388.02,47.29,2388.03
19620,1591.14,1400.21,2388.04,47.37,2388.02
19621,1578.17,1402.44,2388.12,47.34,2388.04
19622,1588.49,1400.3,2388.01,47.34,2388.1
19623,1583.12,1401.76,2387.99,47.27,2388.03
19624,1582.73,1402.55,2388.06,47.32,2388.1
19625,1578.25,1401.91,2388.11,47.28,2388.04
19626,1586.35,1407.26,2388.08,47.4,2388.07
19627,1582.32,1396.95,2388.03,47.22,2388.13
19628,1585.65,1402.57,2388.06,47.34,2388.04
19629,1589.29,1402.55,2388.01,47.31,2388.03
19630,1585.81,1398.25,2388.04,47.33,2388.08
19631,1581.32,1398.19,2388.03,47.35,2388.08
19632,1582.03,1406.24,2388.09,47.15,2388.1
19633,1581.84,1394.42,2388.07,47.35,2388.03
19634,1592.25,1400.82,2388.1,47.32,2388.04
19635,1586.68,1406.8,2388.04,47.1,2388.07
19636,1589.12,1406.9,2388.1,47.29,2388.02
19637,1591.25,1401.04,2388.09,47.34,2388.08
19638,1587.44,1404.02,2388.08,47.53,2388.1
19639,1586.38,1405.64,2388.1,47.37,2388.05
19640,1586.85,1403.85,2388.01,47.26,2388.04
19641,1585.27,1398.5,2388.01,47.16,2388.04
19642,1584.34,1393.25,2388.06,47.27,2388.07
19643,1588.74,1400.92,2388.08,47.25,2388.11
19644,1585.22,1397.22,2388.06,47.3,2388.07
19645,1585.91,1398.29,2388.05,47.35,2388.0
19646,1593.76,1394.88,2388.06,47.28,2388.07
19647,1582.94,1405.05,2388.01,47.28,2388.01
19648,1587.87,1404.63,2388.08,47.27,2388.07
19649,1586.02,1392.99,2388.11,47.19,2388.04
19650,1591.71,1401.64,2388.05,47.21,2388.05
19651,1587.67,1404.62,2388.04,47.31,2388.05
19652,1585.28,1400.12,2388.03,47.5,2388.04
19653,1591.95,1401.75,2388.05,47.29,2388.03
19654,1585.98,1401.16,2388.07,47.27,2388.07
19655,1585.93,1393.97,2388.04,47.34,2388.1
19656,1587.91,1401.39,2388.09,47.35,2388.1
19657,1587.13,1402.03,2388.09,47.43,2388.02
19658,1585.79,1405.09,2388.05,47.34,2388.1
19659,1584.49,1401.33,2388.12,47.35,2388.03
19660,1587.6,1405.76,2388.04,47.1,2388.04
19661,1590.8,1402.39,2388.09,47.31,2388.07
19662,1584.15,1402.37,2388.05,47.35,2388.03
19663,1586.49,1404.64,2388.06,47.41,2388.03
19664,1588.67,1394.61,2388.09,47.31,2388.09
19665,1578.21,1406.9,2388.04,47.28,2388.1
19666,1586.14,1397.24,2388.08,47.52,2388.11
19667,1584.33,1404.02,2388.08,47.42,2388.15
19668,1592.87,1404.84,2388.06,47.19,2388.11
19669,1592.72,1401.72,2388.05,47.37,2388.07
19670,1594.41,1402.05,2388.09,47.56,2388.08
19671,1584.11,1401.98,2388.09,47.35,2388.09
19672,1590.51,1407.17,2388.08,47.44,2388.15
19673,1586.33,1406.45,2388.09,47.53,2388.08
19674,1579.14,1399.02,2388.1,47.19,2388.04
19675,1588.64,1402.66,2388.09,47.18,2388.08
19676,1586.77,1398.63,2388.06,47.37,2388.04
19677,1582.18,1404.76,2388.11,47.26,2388.09
19678,1587.72,1405.86,2388.02,47.36,2388.04
19679,1583.03,1404.86,2388.05,47.37,2388.06
19680,1590.58,1405.72,2388.07,47.38,2388.03
19681,1580.37,1403.66,2388.05,47.33,2388.09
19682,1588.97,1398.8,2388.09,47.16,2388.08
19683,1586.74,1406.08,2388.05,47.26,2388.09
19684,1579.51,1408.0,2388.08,47.39,2388.12
19685,1587.94,1409.3,2388.03,47.21,2388.02
19686,1590.11,1401.91,2388.11,47.51,2388.04
19687,1590.94,1399.6,2388.12,47.41,2388.08
19688,1585.92,1409.24,2388.05,47.28,2388.01
19689,1579.23,1400.25,2388.14,47.4,2388.07
19690,1577.72,1403.1,2388.08,47.44,2388.04
19691,1584.79,1402.76,2388.09,47.48,2388.03
19692,1591.08,1399.84,2388.03,47.53,2388.1
19693,1584.35,1399.49,2388.1,47.3,2388.05
19694,1587.97,1402.18,2388.09,47.51,2388.07
19695,1588.24,1399.62,2388.05,47.41,2388.08
19696,1585.26,1401.8,2388.06,47.39,2388.03
19697,1588.44,1401.42,2387.96,47.35,2388.06
19698,1592.87,1412.14,2388.06,47.41,2388.14
19699,1586.05,1408.75,2388.06,47.53,2388.1
19700,1590.93,1406.47,2388.14,47.52,2388.07
19701,1590.27,1402.43,2388.03,47.4,2388.07
19702,1593.48,1405.39,2388.05,47.27,2388.07
19703,1592.04,1400.49,2388.05,47.36,2388.09
19704,1587.52,1408.05,2388.06,47.25,2388.11
19705,1589.99,1400.36,2388.06,47.52,2388.09
19706,1583.92,1406.72,2388.07,47.3,2388.07
19707,1583.54,1407.57,2388.09,47.37,2388.11
19708,1590.22,1410.76,2388.1,47.54,2388.1
19709,1596.77,1402.3,2388.12,47.32,2388.13
19710,1589.51,1406.72,2388.05,47.63,2388.02
19711,1590.14,1405.53,2388.06,47.21,2388.05
19712,1587.64,1397.97,2388.08,47.32,2388.08
19713,1587.26,1402.9,2388.06,47.29,2388.04
19714,1594.68,1404.73,2388.12,47.38,2388.07
19715,1581.52,1400.81,2388.06,47.48,2388.06
19716,1588.95,1398.17,2388.1,47.3,2388.01
19717,1588.44,1405.59,2388.09,47.32,2388.08
19718,1588.43,1411.68,2388.09,47.31,2388.1
19719,1588.52,1402.08,2388.08,47.45,2388.09
19720,1589.72,1402.31,2388.08,47.4,2388.01
19721,1586.54,1404.43,2388.07,47.39,2388.02
19722,1588.47,1410.13,2388.04,47.57,2388.06
19723,1586.86,1401.94,2388.02,47.55,2388.06
19724,1587.0,1409.96,2388.05,47.29,2388.04
19725,1589.33,1411.87,2388.09,47.46,2388.09
19726,1585.55,1411.62,2388.09,47.52,2388.05
19727,1589.64,1403.19,2388.07,47.44,2388.06
19728,1587.44,1407.18,2388.06,47.41,2388.04
19729,1589.95,1398.25,2388.04,47.46,2388.06
19730,1594.64,1399.22,2388.1,47.39,2388.08
19731,1592.04,1406.01,2388.13,47.42,2388.13
19732,1594.59,1408.63,2388.08,47.42,2388.11
19733,1591.11,1409.34,2388.06,47.48,2388.06
19734,1590.28,1393.76,2388.05,47.3,2388.07
19735,1590.95,1410.64,2388.13,47.38,2388.09
19736,1588.04,1409.96,2388.1,47.32,2388.11
19737,1590.9,1397.47,2388.06,47.67,2388.07
19738,1589.64,1406.17,2388.07,47.41,2388.06
19739,1591.29,1399.9,2388.1,47.55,2388.08
19740,1593.73,1410.48,2388.05,47.52,2388.03
19741,1592.01,1401.92,2388.08,47.59,2388.09
19742,1594.9,1405.62,2388.05,47.46,2388.1
19743,1595.78,1409.35,2388.07,47.32,2388.05
19744,1589.43,1402.98,2388.03,47.51,2388.05
19745,1588.49,1405.94,2388.11,47.67,2388.07
19746,1584.55,1397.43,2388.09,47.44,2388.11
19747,1590.92,1403.48,2388.1,47.41,2388.13
19748,1589.96,1405.73,2388.07,47.36,2388.08
19749,1595.02,1405.19,2388.09,47.64,2388.13
19750,1586.01,1413.25,2388.1,47.61,2388.07
19751,1587.91,1408.98,2388.08,47.45,2388.08
19752,1584.08,1408.39,2388.1,47.62,2388.1
19753,1586.55,1414.38,2388.11,47.4,2388.09
19754,1593.37,1409.24,2388.09,47.63,2388.07
19755,1592.98,1406.45,2388.14,47.48,2388.09
19756,1592.6,1408.81,2388.1,47.41,2388.16
19757,1592.56,1403.51,2388.04,47.58,2388.14
19758,1592.26,1403.63,2388.08,47.75,2388.09
19759,1588.47,1406.82,2388.11,47.57,2388.05
19760,1591.09,1408.98,2388.1,47.49,2388.05
19761,1585.77,1401.37,2388.09,47.27,2388.1
19762,1590.85,1410.33,2388.08,47.48,2388.12
19763,1588.67,1403.79,2388.08,47.58,2388.08
19764,1592.56,1409.29,2388.2,47.46,2388.13
19765,1594.68,1407.56,2388.07,47.73,2388.15
19766,1592.23,1405.12,2388.09,47.35,2388.1
19767,1584.19,1404.22,2388.16,47.62,2388.08
19768,1587.44,1408.7,2388.1,47.62,2388.14
19769,1595.46,1407.35,2388.11,47.67,2388.07
19770,1586.61,1406.28,2388.17,47.62,2388.15
19771,1589.6,1407.02,2388.15,47.36,2388.06
19772,1589.96,1408.78,2388.07,47.45,2388.11
19773,1593.67,1412.84,2388.07,47.43,2388.09
19774,1585.36,1412.16,2388.1,47.58,2388.12
19775,1589.19,1407.43,2388.06,47.6,2388.1
19776,1590.54,1410.39,2388.09,47.56,2388.09
19777,1588.32,1410.47,2388.1,47.57,2388.07
19778,1587.57,1407.62,2388.05,47.6,2388.1
19779,1590.12,1408.72,2388.12,47.33,2388.13
19780,1592.7,1406.03,2388.1,47.62,2388.11
19781,1593.23,1410.75,2388.06,47.63,2388.15
19782,1589.55,1415.9,2388.16,47.47,2388.15
19783,1592.56,1414.33,2388.08,47.51,2388.14
19784,1584.32,1407.07,2388.12,47.63,2388.09
19785,1589.45,1408.28,2388.14,47.57,2388.14
19786,1591.53,1408.34,2388.07,47.66,2388.12
19787,1589.64,1414.52,2388.11,47.39,2388.12
19788,1591.62,1405.0,2388.11,47.66,2388.12
19789,1593.96,1412.58,2388.12,47.68,2388.15
19790,1594.68,1410.88,2388.1,47.53,2388.12
19791,1598.59,1411.03,2388.08,47.55,2388.14
19792,1587.66,1404.53,2388.16,47.57,2388.08
19793,1591.52,1414.0,2388.11,47.55,2388.08
19794,1590.26,1416.24,2388.11,47.78,2388.12
19795,1590.19,1403.31,2388.09,47.52,2388.15
19796,1604.56,1414.27,2388.1,47.68,2388.12
19797,1588.51,1410.97,2388.15,47.67,2388.14
19798,1593.93,1410.02,2388.12,47.72,2388.11
19799,1584.2,1408.09,2388.12,47.78,2388.14
19800,1594.95,1414.47,2388.19,47.54,2388.06
19801,1590.68,1411.92,2388.15,47.53,2388.17
19802,1586.82,1416.93,2388.15,47.61,2388.12
19803,1595.03,1405.56,2388.13,47.52,2388.15
19804,1595.07,1421.42,2388.12,47.73,2388.12
19805,1589.76,1414.03,2388.11,47.58,2388.14
19806,1592.41,1416.77,2388.12,47.77,2388.16
19807,1597.4,1413.34,2388.13,47.77,2388.17
19808,1589.9,1411.28,2388.17,47.62,2388.2
19809,1590.06,1408.76,2388.12,47.56,2388.1
19810,1582.05,1420.36,2388.14,47.71,2388.13
19811,1592.98,1414.04,2388.07,47.51,2388.07
19812,1597.06,1416.29,2388.11,47.53,2388.16
19813,1599.76,1415.68,2388.15,47.62,2388.12
19814,1588.69,1414.29,2388.1,47.64,2388.15
19815,1589.79,1408.63,2388.15,47.77,2388.12
19816,1590.86,1412.99,2388.12,47.86,2388.04
19817,1591.67,1415.19,2388.15,47.88,2388.17
19818,1591.84,1422.18,2388.11,47.65,2388.12
19819,1594.89,1406.85,2388.11,47.68,2388.18
19820,1591.78,1412.08,2388.11,47.77,2388.14
19821,1592.6,1415.18,2388.15,47.62,2388.18
19822,1593.0,1406.1,2388.14,47.72,2388.17
19823,1585.65,1414.21,2388.11,47.78,2388.12
19824,1599.47,1413.71,2388.15,47.62,2388.13
19825,1595.03,1413.64,2388.15,47.74,2388.19
19826,1595.86,1410.38,2388.12,47.82,2388.12
19827,1603.35,1416.09,2388.2,47.67,2388.14
19828,1592.24,1418.79,2388.18,47.94,2388.17
19829,1589.3,1414.27,2388.11,47.7,2388.1
19830,1600.83,1416.58,2388.13,47.73,2388.15
19831,1593.45,1420.77,2388.16,47.87,2388.21
19832,1589.04,1409.52,2388.15,47.88,2388.12
19833,1593.79,1416.24,2388.09,47.85,2388.12
19834,1593.18,1421.4,2388.11,47.8,2388.23
19835,1602.23,1413.76,2388.12,47.72,2388.11
19836,1593.16,1415.2,2388.2,47.77,2388.16
19837,1601.01,1416.19,2388.15,47.91,2388.17
19838,1599.22,1418.5,2388.18,47.86,2388.12
19839,1598.31,1421.8,2388.12,47.71,2388.16
19840,1589.88,1417.83,2388.24,47.91,2388.21
19841,1599.77,1421.42,2388.21,47.93,2388.13
19842,1599.32,1426.5,2388.18,47.88,2388.19
19843,1599.71,1417.07,2388.18,47.86,2388.13
19844,1596.51,1421.48,2388.2,47.74,2388.11
19845,1601.09,1412.83,2388.14,47.93,2388.22
19846,1601.01,1417.53,2388.23,47.81,2388.18
19847,1599.4,1427.1,2388.15,47.73,2388.19
19848,1594.18,1416.14,2388.18,47.88,2388.23
19849,1602.08,1428.24,2388.17,47.87,2388.15
19850,1608.62,1418.54,2388.18,47.93,2388.17
19851,1601.55,1417.98,2388.2,47.79,2388.18
19852,1600.94,1428.54,2388.15,47.85,2388.19
