,s1,s2,s3,s4,target
9628,1587.02,1400.57,2388.04,47.33,2388.09
9629,1584.48,1399.93,2388.02,47.2,2387.99
9630,1584.94,1402.02,2388.02,47.27,2388.02
9631,1578.93,1399.48,2388.01,47.18,2388.03
9632,1588.18,1401.68,2388.02,47.45,2388.03
9633,1588.9,1401.81,2388.05,47.17,2388.06
9634,1588.48,1402.43,2388.05,47.39,2388.08
9635,1585.23,1408.18,2388.04,47.25,2388.05
9636,1586.31,1400.64,2388.04,47.28,2388.05
9637,1580.86,1408.55,2388.01,47.33,2388.06
9638,1589.26,1406.92,2388.05,47.36,2388.0
9639,1584.43,1403.23,2387.97,47.21,2388.03
9640,1591.29,1403.67,2388.02,47.49,2388.07
9641,1591.32,1401.34,2388.01,47.5,2388.03
9642,1591.52,1398.68,2388.05,47.52,2388.03
9643,1585.91,1399.72,2388.06,47.28,2388.06
9644,1589.06,1405.9,2388.07,47.33,2388.06
9645,1588.82,1402.03,2388.06,47.42,2388.07
9646,1581.42,1398.0,2388.01,47.41,2388.02
9647,1583.57,1400.04,2388.06,47.13,2388.07
9648,1592.69,1404.83,2388.07,47.17,2388.04
9649,1587.18,1404.02,2388.04,47.33,2388.08
9650,1584.35,1396.52,2388.01,47.16,2388.04
9651,1583.2,1401.98,2388.06,47.36,2388.07
9652,1588.17,1399.03,2388.11,47.17,2388.08
9653,1579.05,1399.18,2388.07,47.43,2388.09
9654,1584.53,1397.6,2388.05,47.48,2388.13
9655,1581.88,1406.66,2388.01,47.36,2388.11
9656,1589.4,1398.67,2388.07,47.25,2388.04
9657,1581.48,1404.84,2388.13,47.35,2388.04
9658,1587.25,1406.95,2388.03,47.29,2388.02
9659,1591.05,1395.96,2388.01,47.28,2388.04
9660,1578.73,1398.32,2388.03,47.39,2388.1
9661,1581.29,1403.6,2388.04,47.17,2388.04
9662,1585.67,1400.28,2388.04,47.27,2388.0
9663,1584.99,1395.15,2388.01,47.38,2388.06
9664,1583.64,1394.51,2388.02,47.47,2388.04
9665,1590.17,1395.72,2387.99,47.27,2388.09
9666,1587.47,1407.82,2388.02,47.3,2388.1
9667,1585.75,1404.62,2388.02,47.37,2388.06
9668,1595.95,1399.21,2388.11,47.32,2388.07
9669,1578.27,1396.72,2388.0,47.51,2388.01
9670,1582.66,1407.04,2388.08,47.33,2388.09
9671,1580.96,1408.81,2388.09,47.34,2388.08
9672,1586.91,1397.98,2388.0,47.38,2388.01
9673,1588.09,1407.09,2388.06,47.26,2388.04
9674,1582.5,1393.92,2388.08,47.33,2388.05
9675,1599.56,1404.74,2388.03,47.49,2388.13
9676,1587.44,1403.79,2388.03,47.49,2388.06
9677,1587.32,1398.56,2388.0,47.21,2388.01
9678,1591.04,1398.92,2388.07,47.41,2388.02
9679,1584.72,1405.33,2388.01,47.31,2388.1
9680,1589.0,1400.31,2388.05,47.17,2388.1
9681,1583.91,1397.2,2388.05,47.28,2388.04
9682,1584.63,1403.48,2388.07,47.44,2388.06
9683,1591.42,1398.72,2388.05,47.48,2388.04
9684,1590.94,1401.12,2388.01,47.4,2388.07
9685,1582.26,1394.06,2388.04,47.27,2388.09
9686,1590.32,1403.46,2388.1,47.34,2388.02
9687,1586.02,1395.4,2388.0,47.54,2388.07
9688,1582.65,1406.85,2388.08,47.17,2388.1
9689,1583.99,1400.88,2388.07,47.34,2388.02
9690,1589.22,1403.03,2388.12,47.37,2388.07
9691,1578.58,1407.72,2388.04,47.46,2388.04
9692,1583.63,1409.52,2388.06,47.36,2388.06
9693,1587.58,1412.42,2388.04,47.33,2388.07
9694,1583.61,1398.66,2388.05,47.47,2388.02
9695,1583.05,1409.76,2388.04,47.25,2388.06
9696,1580.51,1407.6,2388.07,47.38,2388.08
9697,1589.42,1401.14,2388.05,47.26,2388.06
9698,1580.02,1408.89,2388.05,47.4,2388.06
9699,1587.44,1407.38,2388.12,47.33,2388.07
9700,1587.77,1400.46,2388.11,47.45,2388.05
9701,1585.85,1404.77,2388.07,47.42,2388.08
9702,1593.43,1405.71,2388.1,47.48,2388.03
9703,1588.68,1412.4,2388.01,47.26,2388.06
9704,1577.54,1413.44,2388.09,47.3,2388.08
9705,1589.54,1407.04,2388.04,47.25,2388.04
9706,1583.75,1414.14,2388.01,47.42,2388.01
9707,1589.0,1407.17,2388.05,47.41,2388.04
9708,1586.16,1403.02,2388.07,47.37,2388.07
9709,1582.77,1401.44,2388.08,47.3,2388.03
9710,1588.74,1409.11,2388.07,47.41,2388.09
9711,1585.49,1410.02,2388.1,47.29,2388.06
9712,1586.12,1404.51,2388.07,47.72,2388.06
9713,1585.79,1396.18,2388.05,47.49,2388.06
9714,1594.47,1403.3,2388.12,47.4,2388.1
9715,1583.52,1395.95,2388.05,47.15,2387.98
9716,1589.18,1397.51,2388.02,47.12,2388.01
9717,1589.48,1399.57,2388.01,47.26,2388.03
9718,1579.46,1405.73,2388.0,47.08,2388.02
9719,1586.28,1405.69,2387.98,47.22,2388.0
9720,1583.34,1395.89,2388.02,47.16,2388.02
9721,1587.85,1402.66,2388.06,47.24,2387.98
9722,1583.66,1402.85,2388.02,47.17,2388.07
9723,1573.74,1396.1,2388.02,47.08,2388.02
9724,1583.99,1392.54,2388.03,47.32,2388.01
9725,1587.21,1395.47,2388.02,47.32,2387.97
9726,1580.12,1408.17,2388.01,47.14,2388.0
9727,1581.52,1400.27,2387.99,47.32,2388.01
9728,1577.3,1405.19,2388.0,47.14,2388.0
9729,1580.27,1390.97,2387.98,47.11,2388.03
9730,1586.05,1401.48,2388.0,47.35,2387.96
9731,1582.02,1395.58,2388.02,47.19,2387.98
9732,1583.56,1398.59,2388.02,47.29,2388.04
9733,1586.06,1395.67,2388.06,47.26,2388.02
9734,1584.27,1402.26,2388.1,47.24,2388.04
9735,1585.46,1395.78,2388.04,47.0,2387.98
9736,1585.9,1399.64,2387.98,47.2,2387.99
9737,1580.8,1398.7,2388.0,47.34,2388.03
9738,1583.04,1401.73,2388.02,47.36,2388.02
9739,1585.6,1399.11,2388.09,47.17,2388.07
9740,1590.66,1398.8,2387.99,47.11,2388.02
9741,1586.12,1398.03,2388.01,47.24,2388.03
9742,1582.15,1392.76,2388.04,47.2,2388.05
9743,1586.02,1397.54,2388.0,47.33,2388.03
9744,1586.72,1398.91,2388.0,47.29,2388.04
9745,1582.34,1397.44,2388.0,47.42,2388.04
9746,1586.28,1398.56,2387.95,47.2,2388.02
9747,1586.77,1392.86,2388.08,47.16,2388.05
9748,1579.68,1397.29,2388.05,47.31,2388.01
9749,1587.99,1399.98,2388.04,47.09,2388.04
9750,1580.1,1395.24,2388.01,47.13,2388.02
9751,1582.35,1393.38,2387.97,47.1,2388.0
9752,1589.75,1397.18,2388.04,47.36,2388.06
9753,1584.73,1399.53,2388.08,47.26,2388.01
9754,1590.93,1400.73,2388.02,47.08,2388.0
9755,1583.44,1395.59,2388.02,47.12,2387.99
9756,1580.72,1401.01,2387.99,47.18,2388.02
9757,1585.04,1392.99,2388.05,47.33,2387.95
9758,1579.08,1398.4,2388.01,47.25,2388.03
9759,1585.85,1398.74,2388.01,47.17,2387.96
9760,1590.78,1397.42,2388.04,47.45,2388.03
9761,1589.75,1390.53,2387.98,47.18,2387.98
9762,1581.05,1397.7,2387.97,47.42,2388.03
9763,1583.46,1396.64,2388.03,47.16,2388.02
9764,1584.5,1405.1,2388.01,47.3,2387.99
9765,1584.03,1402.19,2387.99,47.17,2388.0
9766,1576.04,1398.51,2387.98,47.27,2388.07
9767,1587.57,1399.08,2388.04,47.29,2388.06
9768,1585.62,1401.48,2388.06,47.08,2388.03
9769,1590.34,1400.43,2388.0,47.26,2388.07
9770,1589.79,1395.89,2388.04,47.28,2388.05
9771,1585.4,1394.43,2388.03,47.22,2388.02
9772,1584.62,1396.34,2388.01,47.21,2388.07
9773,1589.91,1396.04,2388.04,47.15,2388.05
9774,1579.31,1391.97,2388.05,47.27,2388.02
9775,1585.17,1397.57,2388.02,47.15,2388.01
9776,1595.91,1400.6,2388.05,47.3,2388.02
9777,1578.33,1393.31,2388.04,47.26,2388.04
9778,1583.88,1395.73,2388.08,47.2,2388.02
9779,1589.11,1392.2,2388.01,47.19,2387.94
9780,1583.03,1399.81,2387.93,47.26,2388.02
9781,1582.45,1401.59,2388.03,47.15,2388.04
9782,1584.49,1397.01,2388.03,47.34,2388.07
9783,1586.66,1403.64,2388.02,47.22,2388.01
9784,1580.54,1407.72,2388.02,47.26,2388.01
9785,1585.26,1397.39,2388.03,47.39,2388.03
9786,1579.0,1399.7,2388.02,47.26,2387.96
9787,1587.46,1399.83,2388.05,47.07,2388.01
9788,1586.56,1401.9,2388.05,47.24,2387.93
9789,1588.05,1406.33,2388.04,47.39,2388.06
9790,1587.21,1400.09,2388.01,47.28,2387.97
9791,1581.95,1403.38,2388.03,47.36,2387.99
9792,1590.28,1406.48,2388.1,47.4,2388.04
9793,1585.22,1403.76,2388.0,47.23,2388.04
9794,1590.05,1398.81,2388.09,47.29,2388.04
9795,1577.91,1405.96,2387.99,47.36,2387.98
9796,1586.12,1402.95,2388.03,47.14,2388.05
9797,1586.31,1397.51,2388.08,47.31,2388.04
9798,1586.06,1397.74,2388.06,47.06,2388.0
9799,1584.79,1409.18,2388.01,47.2,2388.05
9800,1588.34,1403.63,2388.02,47.2,2388.08
9801,1586.99,1397.09,2388.03,47.41,2388.07
9802,1588.78,1400.37,2388.04,47.37,2388.06
9803,1593.94,1395.78,2388.02,47.27,2388.03
9804,1581.02,1398.55,2388.04,47.2,2387.99
9805,1589.77,1401.56,2388.01,47.12,2388.02
9806,1587.97,1410.79,2388.03,47.15,2388.03
9807,1582.58,1397.67,2388.09,47.29,2387.99
9808,1582.79,1400.2,2388.04,47.25,2387.99
9809,1587.91,1403.5,2388.04,47.38,2387.97
9810,1582.03,1396.55,2388.06,47.23,2388.03
9811,1589.71,1393.17,2387.97,47.19,2388.03
9812,1586.55,1400.04,2388.02,47.28,2388.01
9813,1577.85,1407.78,2388.04,47.36,2388.09
9814,1589.87,1406.68,2388.05,47.44,2388.03
9815,1587.2,1402.52,2388.04,47.37,2388.08
9816,1585.89,1402.56,2388.07,47.34,2388.02
9817,1589.78,1401.18,2388.04,47.25,2388.05
9818,1582.96,1399.71,2388.06,47.41,2388.01
9819,1584.04,1398.18,2387.96,47.25,2388.0
9820,1589.82,1403.69,2388.0,47.38,2388.01
9821,1586.68,1406.52,2388.05,47.43,2388.03
9822,1587.99,1408.84,2388.01,47.3,2388.07
9823,1584.24,1406.01,2388.01,47.42,2388.03
9824,1579.16,1394.31,2387.98,47.3,2388.01
9825,1582.96,1397.6,2388.06,47.29,2388.05
9826,1582.02,1405.11,2388.05,47.31,2388.07
9827,1586.85,1403.92,2388.0,47.43,2388.04
9828,1590.74,1402.24,2388.0,47.32,2388.07
9829,1591.86,1407.57,2388.01,47.19,2388.01
9830,1585.22,1401.65,2388.05,47.23,2388.02
9831,1582.86,1402.73,2388.07,47.55,2388.01
9832,1591.47,1402.51,2388.01,47.54,2388.03
9833,1587.24,1406.52,2388.07,47.22,2388.05
9834,1584.61,1401.66,2388.04,47.39,2388.03
9835,1585.42,1403.93,2388.0,47.33,2388.06
9836,1586.8,1411.35,2388.05,47.33,2388.05
9837,1590.41,1406.34,2388.02,47.35,2388.13
9838,1585.87,1394.91,2388.06,47.33,2388.04
9839,1583.48,1405.86,2388.1,47.48,2388.06
9840,1592.51,1402.94,2388.0,47.37,2388.05
9841,1584.04,1398.96,2388.04,47.24,2388.06
9842,1590.13,1406.44,2388.05,47.57,2388.04
9843,1582.11,1404.09,2388.02,47.3,2388.04
9844,1588.18,1406.73,2388.03,47.42,2388.09
9845,1588.08,1404.09,2388.03,47.61,2388.04
9846,1589.04,1400.9,2388.06,47.48,2388.03
9847,1583.59,1403.32,2388.05,47.39,2388.1
9848,1585.89,1410.01,2387.98,47.58,2388.06
9849,1582.33,1403.32,2388.06,47.55,2388.06
9850,1592.39,1406.66,2388.06,47.5,2388.11
9851,1589.19,1407.83,2388.01,47.31,2388.08
9852,1583.66,1400.34,2388.04,47.22,2388.03
9853,1590.57,1414.52,2388.0,47.54,2388.05
9854,1584.09,1403.13,2388.04,47.5,2388.07
9855,1587.34,1408.0,2388.07,47.38,2388.08
9856,1589.59,1408.68,2388.13,47.47,2388.08
9857,1581.14,1404.55,2388.1,47.35,2388.04
9858,1588.22,1400.89,2388.05,47.41,2388.05
9859,1593.37,1400.86,2388.05,47.52,2388.07
9860,1585.26,1408.66,2387.99,47.67,2388.03
9861,1581.92,1408.39,2388.04,47.35,2388.09
9862,1586.05,1403.24,2388.08,47.59,2388.08
9863,1594.11,1408.98,2388.05,47.46,2388.07
9864,1586.64,1411.16,2388.06,47.45,2388.1
9865,1589.9,1404.73,2388.0,47.47,2388.09
9866,1588.91,1410.09,2388.08,47.51,2388.02
9867,1591.48,1403.36,2388.05,47.53,2388.11
9868,1590.15,1408.39,2388.03,47.61,2388.04
9869,1584.38,1407.59,2388.07,47.55,2388.08
9870,1589.54,1411.31,2388.06,47.41,2388.07
9871,1589.93,1407.38,2388.04,47.49,2388.07
9872,1587.59,1408.48,2388.09,47.65,2388.08
9873,1591.78,1406.86,2388.1,47.56,2388.09
9874,1594.18,1411.92,2388.08,47.5,2388.02
9875,1590.02,1409.0,2388.11,47.67,2388.04
9876,1591.8,1412.7,2388.1,47.51,2388.08
9877,1591.05,1416.08,2388.15,47.56,2388.1
9878,1587.21,1412.65,2388.08,47.46,2388.12
9879,1589.92,1411.28,2388.07,47.55,2388.06
9880,1595.06,1411.45,2388.07,47.71,2388.13
9881,1595.06,1421.35,2388.1,47.65,2388.08
9882,1591.51,1409.71,2388.09,47.89,2388.08
9883,1593.25,1409.25,2388.08,47.59,2388.07
9884,1599.0,1406.96,2388.07,47.78,2388.1
9885,1598.66,1412.85,2388.04,47.64,2388.09
9886,1594.29,1414.92,2388.11,47.65,2388.1
9887,1592.18,1415.93,2388.13,47.84,2388.1
9888,1595.05,1410.42,2388.07,47.56,2388.09
9889,1596.26,1419.31,2388.12,47.67,2388.12
9890,1586.28,1410.78,2388.09,47.42,2388.13
9891,1594.8,1419.68,2388.07,47.84,2388.09
9892,1597.12,1413.77,2388.11,47.87,2388.11
9893,1595.51,1418.3,2388.09,47.78,2388.06
9894,1591.58,1412.31,2388.08,47.73,2388.14
9895,1600.64,1413.81,2388.1,47.57,2388.12
9896,1593.63,1419.33,2388.08,47.61,2388.13
9897,1598.24,1414.56,2388.06,47.9,2388.12
9898,1598.25,1403.23,2388.06,47.82,2388.12
9899,1596.98,1412.95,2388.08,47.67,2388.11
9900,1597.62,1418.6,2388.11,47.82,2388.15
9901,1595.55,1414.26,2388.1,47.91,2388.14
9902,1599.63,1416.4,2388.13,47.76,2388.13
9903,1595.6,1417.45,2388.17,47.73,2388.17
9904,1594.72,1418.98,2388.14,47.75,2388.14
9905,1592.35,1424.33,2388.13,47.73,2388.11
9906,1600.97,1416.97,2388.09,47.84,2388.14
9907,1591.06,1422.79,2388.12,47.86,2388.16
9908,1599.72,1419.46,2388.13,47.94,2388.17
9909,1597.54,1417.37,2388.17,47.86,2388.14
9910,1600.27,1419.11,2388.14,47.81,2388.15
9911,1603.04,1424.98,2388.18,47.74,2388.15
9912,1601.69,1420.36,2388.13,48.02,2388.12
9913,1594.81,1427.39,2388.12,47.85,2388.14
9914,1601.4,1422.57,2388.15,48.02,2388.12
9915,1599.52,1427.54,2388.14,47.96,2388.17
9916,1603.21,1420.47,2388.17,47.83,2388.18
9917,1599.31,1424.39,2388.12,48.09,2388.11
9918,1600.37,1432.29,2388.14,48.05,2388.18
9919,1603.48,1420.07,2388.18,48.04,2388.14
9920,1590.2,1397.55,2388.07,47.33,2388.04
9921,1588.72,1396.37,2388.02,47.45,2388.03
9922,1584.91,1400.6,2388.03,47.38,2388.01
9923,1582.53,1396.51,2388.04,47.38,2388.08
9924,1584.52,1394.94,2388.1,47.27,2388.03
9925,1585.89,1398.74,2388.07,47.19,2388.03
9926,1584.16,1404.98,2387.99,47.13,2388.07
9927,1585.22,1404.24,2388.04,47.25,2388.08
9928,1585.89,1392.61,2388.0,47.4,2388.08
9929,1585.51,1406.47,2388.04,47.34,2388.06
9930,1577.75,1396.6,2388.04,47.13,2388.07
9931,1583.27,1408.33,2388.05,47.26,2388.05
9932,1587.69,1403.96,2388.09,47.25,2388.08
9933,1589.94,1398.21,2388.07,47.36,2388.08
9934,1584.44,1404.23,2388.02,47.32,2388.08
9935,1591.25,1406.81,2388.05,47.24,2388.05
9936,1589.72,1398.52,2388.02,47.44,2388.09
9937,1579.15,1399.23,2388.0,47.18,2388.11
9938,1578.92,1395.69,2388.02,47.19,2388.02
9939,1589.47,1401.27,2388.08,47.41,2388.08
9940,1587.46,1402.2,2388.02,47.38,2388.02
9941,1582.69,1405.75,2388.03,47.29,2388.01
9942,1584.3,1397.8,2388.03,47.19,2388.02
9943,1586.99,1398.93,2388.02,47.41,2388.04
9944,1584.51,1403.03,2388.04,47.04,2388.04
9945,1581.7,1406.55,2388.06,47.13,2388.08
9946,1588.87,1406.4,2388.08,47.46,2388.09
9947,1591.02,1392.8,2388.09,47.14,2388.0
9948,1586.41,1404.59,2388.06,47.36,2388.05
9949,1585.68,1401.51,2388.03,47.28,2388.02
9950,1587.67,1397.78,2388.03,47.32,2388.04
9951,1586.11,1404.13,2388.1,47.43,2388.04
9952,1582.53,1396.28,2388.11,47.36,2388.03
9953,1580.1,1406.5,2388.11,47.21,2388.02
9954,1584.13,1396.1,2388.09,47.52,2388.08
9955,1586.31,1396.96,2388.07,47.39,2388.09
9956,1587.75,1407.5,2388.07,47.33,2388.07
9957,1587.86,1407.6,2388.01,47.15,2388.07
9958,1582.53,1404.9,2388.02,47.31,2388.02
9959,1583.84,1396.31,2388.02,47.41,2388.06
9960,1585.29,1399.25,2388.05,47.49,2388.04
9961,1578.81,1404.37,2388.04,47.34,2387.98
9962,1584.14,1403.25,2388.05,47.29,2388.1
9963,1584.45,1403.62,2388.04,47.41,2388.07
9964,1586.27,1396.69,2388.06,47.42,2388.03
9965,1589.09,1402.88,2388.05,47.53,2388.09
9966,1588.6,1401.6,2388.07,47.23,2388.06
9967,1583.98,1397.5,2388.06,47.31,2388.05
9968,1588.23,1395.71,2388.08,47.42,2388.07
9969,1587.47,1402.49,2388.0,47.38,2388.1
9970,1588.57,1399.41,2388.0,47.48,2388.04
9971,1584.43,1404.36,2388.04,47.2,2388.14
9972,1581.51,1405.03,2388.04,47.29,2388.02
9973,1581.15,1398.06,2388.07,47.11,2388.08
9974,1582.87,1407.23,2388.06,47.35,2388.04
9975,1580.12,1403.93,2388.03,47.31,2388.04
9976,1585.42,1402.62,2388.03,47.37,2388.05
9977,1584.04,1399.63,2388.06,47.14,2388.07
9978,1591.85,1392.66,2388.04,47.33,2388.09
9979,1583.4,1399.58,2388.08,47.45,2388.09
9980,1588.31,1396.93,2388.06,47.41,2388.08
9981,1589.47,1398.53,2388.11,47.35,2388.02
9982,1592.05,1400.42,2388.11,47.3,2388.07
9983,1585.58,1399.75,2388.07,47.56,2388.02
9984,1587.97,1397.73,2388.13,47.46,2388.06
9985,1591.68,1402.24,2388.05,47.3,2388.02
9986,1592.52,1397.49,2388.1,47.44,2388.08
9987,1587.86,1404.18,2388.06,47.29,2388.04
9988,1589.74,1408.06,2388.08,47.32,2388.02
9989,1594.22,1406.36,2388.04,47.23,2388.08
9990,1577.3,1405.13,2388.09,47.46,2388.05
9991,1590.87,1405.66,2388.07,47.42,2388.07
9992,1589.3,1406.72,2388.07,47.42,2388.09
9993,1587.64,1396.54,2388.09,47.55,2388.05
9994,1576.41,1407.78,2388.05,47.46,2388.05
9995,1582.88,1410.72,2388.07,47.57,2388.04
9996,1584.03,1404.06,2388.09,47.43,2388.04
9997,1593.83,1412.11,2388.08,47.21,2388.01
9998,1582.98,1400.07,2388.1,47.38,2388.03
9999,1579.28,1399.64,2388.09,47.49,2388.11
10000,1587.43,1406.65,2388.05,47.53,2388.08
10001,1589.42,1404.68,2388.05,47.25,2388.03
10002,1587.78,1410.67,2388.05,47.16,2388.09
10003,1588.72,1399.58,2388.12,47.43,2388.03
10004,1584.07,1399.68,2388.04,47.35,2388.06
10005,1591.91,1403.55,2388.07,47.48,2388.11
10006,1583.34,1401.85,2388.08,47.67,2388.05
10007,1590.71,1403.42,2388.1,47.29,2388.04
10008,1584.7,1401.93,2388.07,47.39,2388.11
10009,1587.05,1400.3,2388.1,47.33,2388.09
10010,1583.9,1401.29,2388.02,47.43,2388.06
10011,1583.81,1409.56,2388.09,47.35,2388.09
10012,1594.43,1406.92,2388.1,47.43,2388.09
10013,1584.26,1404.81,2388.04,47.3,2388.1
10014,1584.6,1407.49,2388.09,47.36,2388.07
10015,1591.66,1403.56,2388.07,47.34,2388.12
10016,1590.15,1401.5,2388.07,47.25,2388.11
10017,1597.43,1401.05,2388.05,47.51,2388.09
10018,1585.55,1408.21,2388.07,47.34,2388.04
10019,1585.25,1396.59,2388.11,47.35,2388.13
10020,1582.38,1404.29,2388.08,47.27,2388.12
10021,1583.3,1405.87,2388.1,47.32,2388.1
10022,1581.71,1398.34,2388.1,47.47,2388.12
10023,1588.05,1407.42,2388.04,47.33,2388.03
10024,1587.84,1400.16,2388.1,47.46,2388.13
10025,1583.42,1409.88,2388.09,47.45,2388.07
10026,1589.14,1406.32,2388.09,47.48,2388.08
10027,1583.23,1406.93,2388.07,47.37,2388.07
10028,1583.83,1409.34,2388.1,47.44,2388.09
10029,1586.62,1411.12,2388.13,47.5,2388.11
10030,1591.8,1410.07,2388.08,47.59,2388.1
10031,1585.29,1412.26,2388.08,47.72,2388.05
10032,1588.11,1399.46,2388.09,47.39,2388.08
10033,1584.31,1406.28,2388.07,47.55,2388.12
10034,1592.16,1407.07,2388.21,47.52,2388.12
10035,1588.59,1407.57,2388.14,47.39,2388.09
10036,1592.49,1409.66,2388.12,47.43,2388.13
10037,1594.13,1409.95,2388.09,47.52,2388.13
10038,1582.27,1405.85,2388.13,47.72,2388.08
10039,1588.19,1404.44,2388.11,47.35,2388.1
10040,1589.34,1410.44,2388.15,47.51,2388.07
10041,1585.72,1412.95,2388.12,47.43,2388.11
10042,1587.05,1411.9,2388.15,47.54,2388.13
10043,1588.22,1409.52,2388.12,47.55,2388.09
10044,1598.4,1402.73,2388.13,47.52,2388.14
10045,1590.37,1406.2,2388.16,47.43,2388.15
10046,1583.47,1409.85,2388.14,47.52,2388.09
10047,1591.07,1409.61,2388.16,47.58,2388.12
10048,1590.88,1411.32,2388.12,47.59,2388.09
10049,1591.72,1409.93,2388.11,47.47,2388.15
10050,1589.9,1417.41,2388.08,47.46,2388.15
10051,1592.19,1410.82,2388.11,47.54,2388.13
10052,1590.3,1416.41,2388.1,47.5,2388.06
10053,1596.1,1406.28,2388.13,47.59,2388.13
10054,1586.2,1405.84,2388.13,47.52,2388.17
10055,1591.9,1410.79,2388.15,47.48,2388.12
10056,1597.52,1410.1,2388.13,47.65,2388.15
10057,1586.96,1402.25,2388.15,47.57,2388.17
10058,1589.67,1408.07,2388.13,47.54,2388.12
10059,1590.1,1407.17,2388.1,47.61,2388.2
10060,1589.58,1414.16,2388.17,47.66,2388.16
10061,1589.18,1412.17,2388.14,47.66,2388.1
10062,1592.43,1408.17,2388.14,47.61,2388.11
10063,1583.03,1411.04,2388.13,47.51,2388.2
10064,1598.5,1414.13,2388.18,47.74,2388.12
10065,1585.27,1411.84,2388.16,47.72,2388.17
10066,1596.88,1406.44,2388.16,47.7,2388.14
10067,1591.2,1415.79,2388.17,47.59,2388.19
10068,1590.69,1407.39,2388.18,47.5,2388.16
10069,1592.61,1411.96,2388.19,47.75,2388.2
10070,1592.17,1418.83,2388.14,47.68,2388.14
10071,1587.55,1412.31,2388.18,47.69,2388.11
10072,1590.33,1411.89,2388.17,47.74,2388.15
10073,1592.3,1416.53,2388.13,47.65,2388.15
10074,1590.62,1416.89,2388.2,47.68,2388.24
10075,1591.3,1420.71,2388.2,47.59,2388.21
10076,1591.12,1419.81,2388.17,47.65,2388.22
10077,1600.2,1410.99,2388.2,47.7,2388.2
10078,1588.82,1414.82,2388.18,47.58,2388.22
10079,1587.33,1419.36,2388.19,47.74,2388.17
10080,1596.0,1411.87,2388.15,47.91,2388.17
10081,1593.81,1418.62,2388.25,47.81,2388.21
10082,1574.83,1401.11,2388.01,47.04,2387.98
10083,1587.27,1400.73,2388.03,47.28,2388.02
10084,1583.12,1393.2,2388.02,47.05,2387.98
10085,1584.46,1397.31,2387.98,47.12,2388.03
10086,1591.92,1400.0,2388.0,47.18,2387.99
10087,1578.83,1390.47,2388.0,47.24,2387.94
10088,1578.89,1403.57,2388.02,47.17,2388.01
10089,1583.39,1393.49,2388.0,47.19,2387.96
10090,1585.53,1393.17,2387.99,47.1,2388.0
10091,1590.83,1400.78,2387.98,47.08,2387.98
10092,1585.76,1399.46,2387.95,47.1,2387.95
10093,1584.18,1394.06,2387.98,47.19,2387.99
10094,1580.23,1393.9,2387.97,47.13,2387.99
10095,1582.31,1391.97,2387.99,47.04,2388.0
10096,1583.54,1394.35,2387.98,47.01,2387.98
10097,1587.72,1395.67,2387.96,47.04,2388.01
10098,1585.37,1388.45,2387.97,47.24,2387.93
10099,1583.46,1391.34,2387.99,46.89,2387.93
10100,1583.45,1392.97,2388.03,47.17,2388.0
10101,1588.93,1394.99,2387.97,47.11,2387.95
10102,1586.29,1397.78,2388.01,47.11,2387.96
10103,1582.25,1403.22,2388.03,47.04,2388.05
10104,1581.69,1398.37,2387.98,47.4,2388.05
10105,1586.41,1389.91,2387.99,47.02,2387.95
10106,1583.73,1398.62,2387.98,47.18,2387.98
10107,1593.52,1395.2,2387.99,47.16,2387.98
10108,1577.99,1396.03,2388.05,47.13,2387.98
10109,1585.38,1399.02,2387.94,47.2,2388.02
10110,1583.88,1395.45,2388.02,47.09,2387.95
10111,1581.28,1398.27,2388.02,47.26,2387.95
10112,1576.17,1395.24,2387.98,47.18,2387.98
10113,1586.65,1403.78,2387.95,47.32,2387.96
10114,1584.35,1399.28,2388.01,47.12,2388.02
10115,1594.38,1393.01,2387.98,47.06,2388.01
10116,1582.57,1393.49,2387.96,46.86,2387.97
10117,1589.55,1396.82,2387.97,46.99,2388.0
10118,1587.37,1402.25,2388.04,47.35,2388.02
10119,1582.06,1391.57,2388.0,47.21,2387.97
10120,1586.38,1401.03,2387.99,47.21,2387.95
10121,1582.09,1398.71,2388.04,47.28,2387.97
10122,1582.55,1394.85,2388.05,47.29,2388.02
10123,1575.21,1391.23,2387.93,47.23,2387.98
10124,1585.94,1398.65,2388.03,47.21,2387.98
10125,1577.79,1391.36,2388.0,47.08,2388.0
10126,1578.84,1400.87,2388.01,47.04,2388.02
10127,1585.72,1403.12,2388.01,47.35,2387.96
10128,1582.45,1395.55,2387.97,47.22,2387.99
10129,1580.75,1403.96,2388.0,47.29,2388.04
10130,1583.33,1393.8,2388.0,47.15,2388.02
10131,1581.55,1396.01,2387.94,47.06,2387.96
10132,1581.17,1390.54,2388.04,47.2,2387.98
10133,1584.1,1389.92,2388.03,47.13,2387.98
10134,1587.36,1396.04,2388.04,47.26,2388.0
10135,1589.54,1396.4,2388.02,47.1,2388.04
10136,1578.69,1397.13,2387.95,47.23,2387.98
10137,1582.12,1398.59,2388.01,47.21,2388.06
10138,1580.96,1402.52,2388.04,47.19,2387.97
10139,1588.43,1389.54,2387.94,46.92,2387.98
10140,1584.22,1392.76,2387.97,47.14,2388.0
10141,1579.29,1397.16,2387.97,47.18,2387.97
10142,1581.37,1396.95,2387.99,47.17,2387.94
10143,1587.14,1396.26,2387.95,47.01,2387.96
10144,1584.53,1394.0,2387.98,47.27,2388.01
